theta_cs, phi_cs, theta_prime, phi_prime
1.70332,1.80781,2.18515,2.37932
1.70409,1.80781,2.18789,2.38261
1.70485,1.80781,2.19066,2.38596
1.70562,1.80781,2.19317,2.38902
1.70639,1.80781,2.19588,2.39232
1.70715,1.80781,2.19839,2.39537
1.70792,1.80781,2.20141,2.3992
1.70868,1.80781,2.20382,2.4021
1.70945,1.80781,2.20661,2.40564
1.71022,1.80781,2.20933,2.40906
1.71098,1.80781,2.2119,2.41228
1.71175,1.80781,2.21467,2.41576
1.71252,1.80781,2.21714,2.41884
1.71328,1.80781,2.21985,2.42231
1.71405,1.80781,2.22236,2.42552
1.71481,1.80781,2.22505,2.42896
1.71558,1.80781,2.22761,2.43225
1.71635,1.80781,2.22992,2.43516
1.71711,1.80781,2.23245,2.43841
1.71788,1.80781,2.23516,2.442
1.71864,1.80781,2.23784,2.44555
1.71941,1.80781,2.24049,2.44907
1.72018,1.80781,2.2425,2.45152
1.72094,1.80781,2.24554,2.45575
1.72171,1.80781,2.24753,2.45817
1.72247,1.80781,2.25036,2.46207
1.72324,1.80781,2.25276,2.46524
1.72401,1.80781,2.25541,2.46884
1.57079,1.80932,1.57079,1.80931
1.57156,1.80932,1.57488,1.81265
1.57233,1.80932,1.57893,1.81592
1.57309,1.80932,1.58302,1.81925
1.57386,1.80932,1.58709,1.82256
1.57463,1.80932,1.59116,1.82586
1.57539,1.80932,1.59524,1.82919
1.57616,1.80932,1.59931,1.83246
1.57692,1.80932,1.6034,1.83578
1.57769,1.80932,1.60744,1.83907
1.57846,1.80932,1.6115,1.84237
1.57922,1.80932,1.61556,1.84569
1.57999,1.80932,1.61961,1.84899
1.58075,1.80932,1.62371,1.85234
1.58152,1.80932,1.62771,1.85556
1.58229,1.80932,1.63173,1.85884
1.58305,1.80932,1.63581,1.86216
1.58382,1.80932,1.6399,1.86553
1.58458,1.80932,1.64391,1.86877
1.58535,1.80932,1.64795,1.87205
1.58612,1.80932,1.652,1.87541
1.58688,1.80932,1.65605,1.87868
1.58765,1.80932,1.66007,1.88198
1.58841,1.80932,1.66411,1.88526
1.58918,1.80932,1.66812,1.88856
1.58995,1.80932,1.67208,1.89179
1.59071,1.80932,1.6761,1.89509
1.59148,1.80932,1.68016,1.89844
1.59224,1.80932,1.68413,1.9017
1.59301,1.80932,1.68807,1.90492
1.59378,1.80932,1.69219,1.90835
1.59454,1.80932,1.69618,1.91156
1.59531,1.80932,1.70018,1.91489
1.59607,1.80932,1.70407,1.91809
1.59684,1.80932,1.7081,1.92143
1.59761,1.80932,1.71213,1.92474
1.59837,1.80932,1.71611,1.92805
1.59914,1.80932,1.7201,1.93138
1.59991,1.80932,1.72395,1.93456
1.60067,1.80932,1.72793,1.93787
1.60144,1.80932,1.732,1.94129
1.6022,1.80932,1.73574,1.94433
1.60297,1.80932,1.73987,1.94779
1.60374,1.80932,1.74383,1.95118
1.6045,1.80932,1.74771,1.95436
1.60527,1.80932,1.75155,1.95756
1.60603,1.80932,1.75557,1.961
1.6068,1.80932,1.75938,1.96414
1.60757,1.80932,1.76334,1.96747
1.60833,1.80932,1.76726,1.97078
1.6091,1.80932,1.77097,1.97388
1.60986,1.80932,1.77494,1.97724
1.61063,1.80932,1.77901,1.98071
1.6114,1.80932,1.78289,1.98401
1.61216,1.80932,1.78679,1.98732
1.61293,1.80932,1.79065,1.99061
1.61369,1.80932,1.79447,1.99381
1.61446,1.80932,1.79833,1.99715
1.61523,1.80932,1.80218,2.00043
1.61599,1.80932,1.80602,2.00374
1.61676,1.80932,1.80997,2.00709
1.61752,1.80932,1.8138,2.01043
1.61829,1.80932,1.81732,2.0134
1.61906,1.80932,1.82121,2.01678
1.61982,1.80932,1.82519,2.02024
1.62059,1.80932,1.82895,2.02352
1.62135,1.80932,1.83254,2.02657
1.62212,1.80932,1.83655,2.03012
1.62289,1.80932,1.8402,2.03325
1.62365,1.80932,1.84399,2.03654
1.62442,1.80932,1.84772,2.03981
1.62518,1.80932,1.85135,2.04297
1.62595,1.80932,1.85513,2.04627
1.62672,1.80932,1.85884,2.04956
1.62748,1.80932,1.86271,2.05298
1.62825,1.80932,1.86629,2.05616
1.62902,1.80932,1.86973,2.05915
1.62978,1.80932,1.87377,2.06279
1.63055,1.80932,1.8772,2.0658
1.63131,1.80932,1.88103,2.06926
1.63208,1.80932,1.8848,2.07262
1.63285,1.80932,1.88837,2.07579
1.63361,1.80932,1.89178,2.07882
1.63438,1.80932,1.89567,2.08237
1.63514,1.80932,1.8993,2.08563
1.63591,1.80932,1.90284,2.08883
1.63668,1.80932,1.90617,2.09179
1.63744,1.80932,1.91014,2.09541
1.63821,1.80932,1.91375,2.09875
1.63897,1.80932,1.91722,2.10192
1.63974,1.80932,1.92068,2.10504
1.64051,1.80932,1.92434,2.10844
1.64127,1.80932,1.92795,2.11178
1.64204,1.80932,1.93158,2.11514
1.6428,1.80932,1.93499,2.11829
1.64357,1.80932,1.93862,2.12167
1.64434,1.80932,1.94212,2.1249
1.6451,1.80932,1.94564,2.12818
1.64587,1.80932,1.94915,2.13148
1.64663,1.80932,1.95269,2.13475
1.6474,1.80932,1.95609,2.13795
1.64817,1.80932,1.95958,2.14128
1.64893,1.80932,1.96266,2.14411
1.6497,1.80932,1.9664,2.14771
1.65046,1.80932,1.96959,2.1507
1.65123,1.80932,1.97321,2.15419
1.652,1.80932,1.97646,2.15726
1.65276,1.80932,1.98036,2.16115
1.65353,1.80932,1.98349,2.16406
1.65429,1.80932,1.98703,2.16747
1.65506,1.80932,1.9904,2.1708
1.65583,1.80932,1.99374,2.17399
1.65659,1.80932,1.99718,2.17737
1.65736,1.80932,2.00023,2.18026
1.65813,1.80932,2.00386,2.18393
1.65889,1.80932,2.00727,2.18726
1.65966,1.80932,2.01029,2.19018
1.66042,1.80932,2.01382,2.19372
1.66119,1.80932,2.0172,2.19707
1.66196,1.80932,2.02057,2.20045
1.66272,1.80932,2.02393,2.20382
1.66349,1.80932,2.02729,2.20718
1.66425,1.80932,2.03005,2.20997
1.66502,1.80932,2.03351,2.2134
1.66579,1.80932,2.03686,2.21681
1.66655,1.80932,2.04012,2.22015
1.66732,1.80932,2.0434,2.22344
1.66808,1.80932,2.04645,2.22655
1.66885,1.80932,2.04977,2.22997
1.66962,1.80932,2.05254,2.23272
1.67038,1.80932,2.05603,2.23639
1.67115,1.80932,2.05884,2.2392
1.67191,1.80932,2.06225,2.24281
1.67268,1.80932,2.06549,2.2462
1.67345,1.80932,2.06862,2.24942
1.67421,1.80932,2.07165,2.25261
1.67498,1.80932,2.07472,2.25583
1.67574,1.80932,2.07768,2.2589
1.67651,1.80932,2.08103,2.26253
1.67728,1.80932,2.08412,2.26579
1.67804,1.80932,2.08708,2.26895
1.67881,1.80932,2.09024,2.27239
1.67957,1.80932,2.0933,2.27565
1.68034,1.80932,2.09631,2.27884
1.68111,1.80932,2.0993,2.28209
1.68187,1.80932,2.10221,2.28522
1.68264,1.80932,2.1052,2.28847
1.68341,1.80932,2.10805,2.29153
1.68417,1.80932,2.11099,2.29475
1.68494,1.80932,2.11434,2.29852
1.6857,1.80932,2.11729,2.30178
1.68647,1.80932,2.11998,2.30468
1.68724,1.80932,2.1232,2.30835
1.688,1.80932,2.12596,2.31136
1.68877,1.80932,2.12887,2.31462
1.68953,1.80932,2.13208,2.31832
1.6903,1.80932,2.13486,2.32141
1.69107,1.80932,2.13784,2.32478
1.69183,1.80932,2.14053,2.32781
1.6926,1.80932,2.1437,2.33152
1.69336,1.80932,2.14649,2.33465
1.69413,1.80932,2.14929,2.33785
1.6949,1.80932,2.15205,2.34103
1.69566,1.80932,2.15524,2.34475
1.69643,1.80932,2.15763,2.34748
1.69719,1.80932,2.16051,2.35084
1.69796,1.80932,2.16339,2.35425
1.69873,1.80932,2.1665,2.35796
1.69949,1.80932,2.16911,2.36099
1.70026,1.80932,2.17189,2.36429
1.70102,1.80932,2.17496,2.36804
1.70179,1.80932,2.17774,2.37144
1.70256,1.80932,2.18056,2.37478
1.70332,1.80932,2.18289,2.37745
1.70409,1.80932,2.18582,2.38107
1.70485,1.80932,2.18857,2.38434
1.70562,1.80932,2.19071,2.38681
1.70639,1.80932,2.19357,2.39035
1.70715,1.80932,2.19621,2.39356
1.70792,1.80932,2.19906,2.39711
1.70868,1.80932,2.20172,2.40041
1.70945,1.80932,2.20452,2.40391
1.71022,1.80932,2.20681,2.40666
1.71098,1.80932,2.20977,2.41044
1.71175,1.80932,2.21237,2.41371
1.71252,1.80932,2.21507,2.41711
1.71328,1.80932,2.2177,2.42048
1.71405,1.80932,2.21982,2.42301
1.71481,1.80932,2.22252,2.42649
1.71558,1.80932,2.22502,2.42966
1.71635,1.80932,2.22759,2.43295
1.71711,1.80932,2.23025,2.43641
1.71788,1.80932,2.23307,2.44013
1.71864,1.80932,2.2353,2.44293
1.71941,1.80932,2.2382,2.44686
1.72018,1.80932,2.24084,2.45031
1.72094,1.80932,2.24339,2.45374
1.72171,1.80932,2.24547,2.45633
1.72247,1.80932,2.24798,2.45965
1.72324,1.80932,2.25068,2.4633
1.72401,1.80932,2.25326,2.46679
1.57079,1.81083,1.57079,1.81082
1.57156,1.81083,1.57485,1.81412
1.57233,1.81083,1.5789,1.81739
1.57309,1.81083,1.58296,1.82068
1.57386,1.81083,1.58701,1.82397
1.57463,1.81083,1.59106,1.82725
1.57539,1.81083,1.59512,1.83051
1.57616,1.81083,1.59918,1.83386
1.57692,1.81083,1.60321,1.83712
1.57769,1.81083,1.60725,1.84038
1.57846,1.81083,1.61128,1.84369
1.57922,1.81083,1.61534,1.84691
1.57999,1.81083,1.61938,1.85024
1.58075,1.81083,1.6234,1.85354
1.58152,1.81083,1.6274,1.85677
1.58229,1.81083,1.63148,1.86011
1.58305,1.81083,1.6355,1.86336
1.58382,1.81083,1.63951,1.86662
1.58458,1.81083,1.64357,1.86995
1.58535,1.81083,1.64752,1.87316
1.58612,1.81083,1.65159,1.87646
1.58688,1.81083,1.65564,1.87981
1.58765,1.81083,1.65961,1.88304
1.58841,1.81083,1.66365,1.88635
1.58918,1.81083,1.66762,1.88959
1.58995,1.81083,1.67158,1.89281
1.59071,1.81083,1.67561,1.89608
1.59148,1.81083,1.67959,1.89937
1.59224,1.81083,1.68363,1.90266
1.59301,1.81083,1.68751,1.90584
1.59378,1.81083,1.69154,1.90919
1.59454,1.81083,1.69557,1.91245
1.59531,1.81083,1.69943,1.91565
1.59607,1.81083,1.70343,1.91895
1.59684,1.81083,1.70748,1.9223
1.59761,1.81083,1.71145,1.92559
1.59837,1.81083,1.71523,1.92868
1.59914,1.81083,1.71936,1.93214
1.59991,1.81083,1.72316,1.93525
1.60067,1.81083,1.72725,1.93868
1.60144,1.81083,1.73104,1.9418
1.6022,1.81083,1.73495,1.94505
1.60297,1.81083,1.73891,1.94835
1.60374,1.81083,1.74295,1.95173
1.6045,1.81083,1.74687,1.955
1.60527,1.81083,1.7506,1.9581
1.60603,1.81083,1.75449,1.96136
1.6068,1.81083,1.75839,1.96462
1.60757,1.81083,1.76232,1.96793
1.60833,1.81083,1.7663,1.97131
1.6091,1.81083,1.77006,1.97443
1.60986,1.81083,1.77406,1.9778
1.61063,1.81083,1.77799,1.98114
1.6114,1.81083,1.78188,1.9845
1.61216,1.81083,1.78564,1.98762
1.61293,1.81083,1.78939,1.9908
1.61369,1.81083,1.79341,1.99425
1.61446,1.81083,1.79719,1.99745
1.61523,1.81083,1.80104,2.00073
1.61599,1.81083,1.80497,2.00415
1.61676,1.81083,1.80861,2.00721
1.61752,1.81083,1.81253,2.01057
1.61829,1.81083,1.8162,2.01372
1.61906,1.81083,1.82018,2.01719
1.61982,1.81083,1.82408,2.02058
1.62059,1.81083,1.82782,2.02381
1.62135,1.81083,1.83141,2.02687
1.62212,1.81083,1.83528,2.03021
1.62289,1.81083,1.83891,2.03336
1.62365,1.81083,1.84271,2.03668
1.62442,1.81083,1.84639,2.03989
1.62518,1.81083,1.84996,2.04298
1.62595,1.81083,1.85389,2.04649
1.62672,1.81083,1.85738,2.04948
1.62748,1.81083,1.8614,2.05309
1.62825,1.81083,1.86498,2.0562
1.62902,1.81083,1.86839,2.05917
1.62978,1.81083,1.87213,2.06251
1.63055,1.81083,1.87588,2.06584
1.63131,1.81083,1.87969,2.06927
1.63208,1.81083,1.88305,2.0722
1.63285,1.81083,1.88695,2.07575
1.63361,1.81083,1.89046,2.07886
1.63438,1.81083,1.89425,2.08231
1.63514,1.81083,1.89759,2.08525
1.63591,1.81083,1.90115,2.08845
1.63668,1.81083,1.90498,2.09191
1.63744,1.81083,1.90845,2.09509
1.63821,1.81083,1.91219,2.09852
1.63897,1.81083,1.91557,2.10157
1.63974,1.81083,1.91936,2.1051
1.64051,1.81083,1.92287,2.1083
1.64127,1.81083,1.92647,2.11154
1.64204,1.81083,1.92979,2.11459
1.6428,1.81083,1.93314,2.11766
1.64357,1.81083,1.93701,2.12134
1.64434,1.81083,1.94052,2.12459
1.6451,1.81083,1.94367,2.12743
1.64587,1.81083,1.94744,2.131
1.64663,1.81083,1.95069,2.134
1.6474,1.81083,1.95448,2.1376
1.64817,1.81083,1.95778,2.1407
1.64893,1.81083,1.96136,2.14413
1.6497,1.81083,1.96481,2.14737
1.65046,1.81083,1.96824,2.15061
1.65123,1.81083,1.97138,2.15354
1.652,1.81083,1.97519,2.15734
1.65276,1.81083,1.97842,2.16031
1.65353,1.81083,1.98202,2.16382
1.65429,1.81083,1.98534,2.167
1.65506,1.81083,1.9887,2.17025
1.65583,1.81083,1.99187,2.17325
1.65659,1.81083,1.99519,2.17648
1.65736,1.81083,1.99871,2.17995
1.65813,1.81083,2.00198,2.18311
1.65889,1.81083,2.00546,2.1866
1.65966,1.81083,2.00884,2.18994
1.66042,1.81083,2.01216,2.19315
1.66119,1.81083,2.01532,2.19628
1.66196,1.81083,2.01849,2.1994
1.66272,1.81083,2.02214,2.2031
1.66349,1.81083,2.02515,2.20606
1.66425,1.81083,2.02836,2.20927
1.66502,1.81083,2.03194,2.21303
1.66579,1.81083,2.03509,2.2161
1.66655,1.81083,2.038,2.21897
1.66732,1.81083,2.04138,2.22247
1.66808,1.81083,2.04466,2.22584
1.66885,1.81083,2.04759,2.22874
1.66962,1.81083,2.05063,2.2318
1.67038,1.81083,2.054,2.23528
1.67115,1.81083,2.05719,2.23863
1.67191,1.81083,2.06029,2.2418
1.67268,1.81083,2.0635,2.24514
1.67345,1.81083,2.06628,2.24794
1.67421,1.81083,2.06981,2.25174
1.67498,1.81083,2.07275,2.25477
1.67574,1.81083,2.07558,2.25769
1.67651,1.81083,2.07893,2.26128
1.67728,1.81083,2.08211,2.26466
1.67804,1.81083,2.08494,2.26764
1.67881,1.81083,2.08823,2.27122
1.67957,1.81083,2.09097,2.27404
1.68034,1.81083,2.09415,2.2775
1.68111,1.81083,2.097,2.28052
1.68187,1.81083,2.10033,2.28417
1.68264,1.81083,2.1034,2.28758
1.68341,1.81083,2.10643,2.29092
1.68417,1.81083,2.10905,2.29361
1.68494,1.81083,2.11202,2.29687
1.6857,1.81083,2.11494,2.30007
1.68647,1.81083,2.11795,2.30341
1.68724,1.81083,2.12111,2.30696
1.688,1.81083,2.12411,2.31033
1.68877,1.81083,2.12672,2.31314
1.68953,1.81083,2.12967,2.31646
1.6903,1.81083,2.13273,2.31989
1.69107,1.81083,2.13589,2.3236
1.69183,1.81083,2.13835,2.32625
1.6926,1.81083,2.1415,2.3299
1.69336,1.81083,2.1444,2.33323
1.69413,1.81083,2.14697,2.33607
1.6949,1.81083,2.14995,2.33953
1.69566,1.81083,2.15273,2.34273
1.69643,1.81083,2.15557,2.34602
1.69719,1.81083,2.1588,2.34991
1.69796,1.81083,2.16159,2.35318
1.69873,1.81083,2.16438,2.35639
1.69949,1.81083,2.16701,2.35947
1.70026,1.81083,2.16994,2.36296
1.70102,1.81083,2.17253,2.36596
1.70179,1.81083,2.17536,2.36935
1.70256,1.81083,2.17821,2.37281
1.70332,1.81083,2.18122,2.37651
1.70409,1.81083,2.18389,2.37969
1.70485,1.81083,2.1865,2.38275
1.70562,1.81083,2.1891,2.38589
1.70639,1.81083,2.19196,2.3894
1.70715,1.81083,2.1943,2.39216
1.70792,1.81083,2.19698,2.39546
1.70868,1.81083,2.19986,2.39909
1.70945,1.81083,2.20212,2.40175
1.71022,1.81083,2.20474,2.40498
1.71098,1.81083,2.20746,2.40841
1.71175,1.81083,2.21019,2.41183
1.71252,1.81083,2.21273,2.415
1.71328,1.81083,2.21564,2.4188
1.71405,1.81083,2.21794,2.42157
1.71481,1.81083,2.22076,2.42521
1.71558,1.81083,2.22293,2.42786
1.71635,1.81083,2.22568,2.43143
1.71711,1.81083,2.22849,2.43512
1.71788,1.81083,2.23103,2.4384
1.71864,1.81083,2.23339,2.44137
1.71941,1.81083,2.23578,2.44444
1.72018,1.81083,2.23827,2.44767
1.72094,1.81083,2.24109,2.45145
1.72171,1.81083,2.2438,2.4551
1.72247,1.81083,2.24579,2.45756
1.72324,1.81083,2.24839,2.46104
1.72401,1.81083,2.25087,2.46434
1.57079,1.81234,1.57079,1.81233
1.57156,1.81234,1.57484,1.81562
1.57233,1.81234,1.57887,1.81887
1.57309,1.81234,1.5829,1.82215
1.57386,1.81234,1.58693,1.8254
1.57463,1.81234,1.59097,1.82865
1.57539,1.81234,1.59499,1.83193
1.57616,1.81234,1.59903,1.8352
1.57692,1.81234,1.60304,1.83843
1.57769,1.81234,1.60707,1.84171
1.57846,1.81234,1.61105,1.84497
1.57922,1.81234,1.61513,1.84825
1.57999,1.81234,1.61913,1.85149
1.58075,1.81234,1.62315,1.85481
1.58152,1.81234,1.62717,1.85808
1.58229,1.81234,1.63114,1.86128
1.58305,1.81234,1.63517,1.86454
1.58382,1.81234,1.6392,1.86782
1.58458,1.81234,1.64319,1.87108
1.58535,1.81234,1.64719,1.87431
1.58612,1.81234,1.65117,1.87755
1.58688,1.81234,1.6551,1.88075
1.58765,1.81234,1.65918,1.88414
1.58841,1.81234,1.66317,1.88733
1.58918,1.81234,1.66715,1.89063
1.58995,1.81234,1.67112,1.89383
1.59071,1.81234,1.67512,1.89713
1.59148,1.81234,1.67899,1.90027
1.59224,1.81234,1.68308,1.90361
1.59301,1.81234,1.68701,1.90685
1.59378,1.81234,1.691,1.91016
1.59454,1.81234,1.69492,1.91336
1.59531,1.81234,1.69889,1.91661
1.59607,1.81234,1.70271,1.91974
1.59684,1.81234,1.70667,1.92299
1.59761,1.81234,1.71074,1.92637
1.59837,1.81234,1.71455,1.9295
1.59914,1.81234,1.71864,1.93296
1.59991,1.81234,1.72248,1.93609
1.60067,1.81234,1.72636,1.93928
1.60144,1.81234,1.73027,1.94253
1.6022,1.81234,1.7343,1.94589
1.60297,1.81234,1.73824,1.94911
1.60374,1.81234,1.74191,1.95218
1.6045,1.81234,1.74598,1.9556
1.60527,1.81234,1.74986,1.95884
1.60603,1.81234,1.75381,1.96212
1.6068,1.81234,1.75771,1.96541
1.60757,1.81234,1.76134,1.96842
1.60833,1.81234,1.76544,1.97195
1.6091,1.81234,1.76915,1.97501
1.60986,1.81234,1.773,1.97823
1.61063,1.81234,1.77691,1.98153
1.6114,1.81234,1.78068,1.98471
1.61216,1.81234,1.78474,1.98817
1.61293,1.81234,1.78851,1.99139
1.61369,1.81234,1.79229,1.99458
1.61446,1.81234,1.79625,1.99795
1.61523,1.81234,1.80007,2.00126
1.61599,1.81234,1.80374,2.00437
1.61676,1.81234,1.80756,2.00758
1.61752,1.81234,1.81137,2.01089
1.61829,1.81234,1.81523,2.01419
1.61906,1.81234,1.81901,2.01743
1.61982,1.81234,1.82284,2.02077
1.62059,1.81234,1.82665,2.02407
1.62135,1.81234,1.83026,2.02715
1.62212,1.81234,1.83399,2.03036
1.62289,1.81234,1.83782,2.03369
1.62365,1.81234,1.84148,2.03688
1.62442,1.81234,1.84515,2.04006
1.62518,1.81234,1.84885,2.04331
1.62595,1.81234,1.85252,2.04649
1.62672,1.81234,1.85617,2.04971
1.62748,1.81234,1.85998,2.05304
1.62825,1.81234,1.86367,2.05631
1.62902,1.81234,1.86729,2.05948
1.62978,1.81234,1.87092,2.06266
1.63055,1.81234,1.87458,2.06593
1.63131,1.81234,1.87803,2.06895
1.63208,1.81234,1.88157,2.07208
1.63285,1.81234,1.88556,2.07567
1.63361,1.81234,1.88885,2.07859
1.63438,1.81234,1.89254,2.08192
1.63514,1.81234,1.89608,2.08509
1.63591,1.81234,1.89985,2.08849
1.63668,1.81234,1.9035,2.09181
1.63744,1.81234,1.90716,2.09511
1.63821,1.81234,1.91069,2.09834
1.63897,1.81234,1.91424,2.10155
1.63974,1.81234,1.91772,2.10472
1.64051,1.81234,1.92131,2.10803
1.64127,1.81234,1.92471,2.1111
1.64204,1.81234,1.92833,2.11446
1.6428,1.81234,1.93182,2.11765
1.64357,1.81234,1.93519,2.12074
1.64434,1.81234,1.93871,2.12399
1.6451,1.81234,1.94233,2.12739
1.64587,1.81234,1.94595,2.13081
1.64663,1.81234,1.9492,2.13378
1.6474,1.81234,1.95279,2.1372
1.64817,1.81234,1.95622,2.14038
1.64893,1.81234,1.95953,2.14347
1.6497,1.81234,1.96328,2.14707
1.65046,1.81234,1.96655,2.15015
1.65123,1.81234,1.96993,2.15331
1.652,1.81234,1.97336,2.15665
1.65276,1.81234,1.97679,2.15993
1.65353,1.81234,1.98011,2.16306
1.65429,1.81234,1.98322,2.16598
1.65506,1.81234,1.98696,2.16968
1.65583,1.81234,1.99032,2.17291
1.65659,1.81234,1.99368,2.17623
1.65736,1.81234,1.99689,2.17926
1.65813,1.81234,2.00038,2.18265
1.65889,1.81234,2.00362,2.18589
1.65966,1.81234,2.00683,2.18898
1.66042,1.81234,2.00981,2.19184
1.66119,1.81234,2.01346,2.19551
1.66196,1.81234,2.01644,2.1984
1.66272,1.81234,2.02006,2.20205
1.66349,1.81234,2.02332,2.20531
1.66425,1.81234,2.02677,2.20876
1.66502,1.81234,2.03002,2.21205
1.66579,1.81234,2.03302,2.21509
1.66655,1.81234,2.03616,2.21819
1.66732,1.81234,2.03953,2.22164
1.66808,1.81234,2.04248,2.22456
1.66885,1.81234,2.04562,2.22775
1.66962,1.81234,2.04901,2.23126
1.67038,1.81234,2.05225,2.23458
1.67115,1.81234,2.055,2.23731
1.67191,1.81234,2.0585,2.241
1.67268,1.81234,2.06169,2.24431
1.67345,1.81234,2.06435,2.24698
1.67421,1.81234,2.06784,2.25068
1.67498,1.81234,2.07055,2.25345
1.67574,1.81234,2.07411,2.25721
1.67651,1.81234,2.07686,2.26009
1.67728,1.81234,2.08019,2.26365
1.67804,1.81234,2.08305,2.26667
1.67881,1.81234,2.086,2.26978
1.67957,1.81234,2.08933,2.2734
1.68034,1.81234,2.09206,2.27623
1.68111,1.81234,2.0954,2.27984
1.68187,1.81234,2.09804,2.28265
1.68264,1.81234,2.10106,2.28592
1.68341,1.81234,2.10426,2.28939
1.68417,1.81234,2.10717,2.29259
1.68494,1.81234,2.11025,2.29602
1.6857,1.81234,2.11333,2.29932
1.68647,1.81234,2.11616,2.30246
1.68724,1.81234,2.1187,2.30518
1.688,1.81234,2.12203,2.30896
1.68877,1.81234,2.125,2.31226
1.68953,1.81234,2.12799,2.31563
1.6903,1.81234,2.13066,2.31858
1.69107,1.81234,2.13342,2.32163
1.69183,1.81234,2.13649,2.32513
1.6926,1.81234,2.13959,2.32874
1.69336,1.81234,2.14235,2.33185
1.69413,1.81234,2.14496,2.33473
1.6949,1.81234,2.14819,2.33851
1.69566,1.81234,2.151,2.34177
1.69643,1.81234,2.15373,2.34485
1.69719,1.81234,2.15639,2.34793
1.69796,1.81234,2.15925,2.35127
1.69873,1.81234,2.162,2.35446
1.69949,1.81234,2.16495,2.35796
1.70026,1.81234,2.16765,2.36109
1.70102,1.81234,2.17071,2.3648
1.70179,1.81234,2.1734,2.36795
1.70256,1.81234,2.1763,2.37147
1.70332,1.81234,2.17883,2.37445
1.70409,1.81234,2.18173,2.37805
1.70485,1.81234,2.1844,2.38115
1.70562,1.81234,2.18689,2.3841
1.70639,1.81234,2.18986,2.38775
1.70715,1.81234,2.19212,2.3904
1.70792,1.81234,2.19524,2.39435
1.70868,1.81234,2.1976,2.39716
1.70945,1.81234,2.20042,2.40062
1.71022,1.81234,2.2031,2.40395
1.71098,1.81234,2.20541,2.40675
1.71175,1.81234,2.20837,2.41053
1.71252,1.81234,2.21068,2.41332
1.71328,1.81234,2.21351,2.41692
1.71405,1.81234,2.21603,2.42008
1.71481,1.81234,2.21841,2.42304
1.71558,1.81234,2.22111,2.4265
1.71635,1.81234,2.22375,2.42989
1.71711,1.81234,2.226,2.43266
1.71788,1.81234,2.22876,2.43626
1.71864,1.81234,2.2316,2.44007
1.71941,1.81234,2.23361,2.44245
1.72018,1.81234,2.23651,2.44633
1.72094,1.81234,2.23908,2.4497
1.72171,1.81234,2.24174,2.45322
1.72247,1.81234,2.24415,2.45639
1.72324,1.81234,2.24666,2.45968
1.72401,1.81234,2.24874,2.46235
1.57079,1.81385,1.57079,1.81384
1.57156,1.81385,1.57481,1.81708
1.57233,1.81385,1.57883,1.82035
1.57309,1.81385,1.58284,1.8236
1.57386,1.81385,1.58685,1.82685
1.57463,1.81385,1.59086,1.83011
1.57539,1.81385,1.59487,1.83332
1.57616,1.81385,1.59888,1.83657
1.57692,1.81385,1.60288,1.83981
1.57769,1.81385,1.60688,1.84308
1.57846,1.81385,1.61086,1.84627
1.57922,1.81385,1.61491,1.84961
1.57999,1.81385,1.6189,1.85277
1.58075,1.81385,1.6229,1.8561
1.58152,1.81385,1.62689,1.85927
1.58229,1.81385,1.63086,1.86249
1.58305,1.81385,1.63482,1.8657
1.58382,1.81385,1.63885,1.86898
1.58458,1.81385,1.64277,1.87217
1.58535,1.81385,1.64682,1.87542
1.58612,1.81385,1.65079,1.87869
1.58688,1.81385,1.65479,1.88192
1.58765,1.81385,1.65877,1.88523
1.58841,1.81385,1.66269,1.88838
1.58918,1.81385,1.66666,1.89161
1.58995,1.81385,1.67067,1.89495
1.59071,1.81385,1.6746,1.89811
1.59148,1.81385,1.67852,1.90132
1.59224,1.81385,1.68253,1.90463
1.59301,1.81385,1.68642,1.90776
1.59378,1.81385,1.69043,1.91102
1.59454,1.81385,1.69425,1.91417
1.59531,1.81385,1.69825,1.91749
1.59607,1.81385,1.70221,1.92073
1.59684,1.81385,1.7061,1.92389
1.59761,1.81385,1.70995,1.92709
1.59837,1.81385,1.71406,1.93047
1.59914,1.81385,1.71778,1.93353
1.59991,1.81385,1.72177,1.93686
1.60067,1.81385,1.7257,1.94011
1.60144,1.81385,1.72954,1.94327
1.6022,1.81385,1.73352,1.9466
1.60297,1.81385,1.73732,1.94973
1.60374,1.81385,1.74132,1.95319
1.6045,1.81385,1.7452,1.95627
1.60527,1.81385,1.74889,1.95936
1.60603,1.81385,1.75293,1.96277
1.6068,1.81385,1.75675,1.96596
1.60757,1.81385,1.76068,1.96927
1.60833,1.81385,1.7643,1.97225
1.6091,1.81385,1.76823,1.97554
1.60986,1.81385,1.7722,1.97889
1.61063,1.81385,1.77588,1.98199
1.6114,1.81385,1.77985,1.98538
1.61216,1.81385,1.78369,1.9886
1.61293,1.81385,1.78747,1.99182
1.61369,1.81385,1.79132,1.99504
1.61446,1.81385,1.79517,1.99833
1.61523,1.81385,1.79874,2.00134
1.61599,1.81385,1.8026,2.00466
1.61676,1.81385,1.80641,2.00788
1.61752,1.81385,1.81035,2.01133
1.61829,1.81385,1.81409,2.01447
1.61906,1.81385,1.81789,2.01774
1.61982,1.81385,1.82155,2.0209
1.62059,1.81385,1.82523,2.02405
1.62135,1.81385,1.82919,2.02754
1.62212,1.81385,1.83275,2.03056
1.62289,1.81385,1.8366,2.03391
